,days_since_last_order,median_order_type,days_since_last_contact,monthly_mean_order_vol,yearly_mean_cust_rev,status
9636,8,finished_goods,2,544,1292,active
454,2,raw_ingredients,2,1413,1430,active
10747,14,finished_goods,17,685,1265,cancelled
1055,10,raw_ingredients,10,1092,922,active
1013,5,raw_ingredients,14,1435,1428,active
6128,13,raw_ingredients,1,849,1299,active
11632,21,raw_ingredients,26,650,205,paused
5709,10,finished_goods,12,1172,987,active
4657,10,raw_ingredients,14,963,1078,active
3823,5,finished_goods,8,1254,1357,active
4267,12,raw_ingredients,12,1042,1001,active
11676,39,raw_ingredients,23,1183,504,paused
9365,8,raw_ingredients,14,758,1169,active
888,1,finished_goods,14,1480,845,active
10777,10,finished_goods,16,647,862,cancelled
933,7,finished_goods,12,1157,1486,active
7067,11,raw_ingredients,8,968,780,active
3438,9,raw_ingredients,9,1055,959,active
3813,8,raw_ingredients,13,543,1166,active
5619,5,raw_ingredients,1,1370,1225,active
4404,8,raw_ingredients,11,1439,504,active
6704,5,finished_goods,2,1145,1278,active
2349,4,finished_goods,13,502,518,active
7381,12,raw_ingredients,2,1374,550,active
60,9,finished_goods,10,1238,1326,active
9292,2,raw_ingredients,12,1304,1136,active
10143,9,finished_goods,14,1126,614,cancelled
2565,1,finished_goods,1,1216,572,active
4886,11,finished_goods,2,1172,800,active
1187,7,raw_ingredients,1,1225,1471,active
5349,3,raw_ingredients,10,1332,702,active
2907,5,raw_ingredients,10,1487,564,active
244,2,raw_ingredients,3,705,1127,active
7318,3,finished_goods,1,1299,1076,active
8971,4,raw_ingredients,12,869,504,active
11317,26,raw_ingredients,23,497,608,paused
8185,3,raw_ingredients,1,1238,1313,active
1777,12,finished_goods,10,648,927,active
91,1,finished_goods,6,897,1030,active
1217,12,raw_ingredients,8,1266,509,active
8961,10,raw_ingredients,11,1140,1464,active
5230,13,finished_goods,11,1002,953,active
5353,14,finished_goods,14,1377,1068,active
1238,2,raw_ingredients,3,1476,892,active
11074,30,raw_ingredients,22,487,550,paused
8203,13,raw_ingredients,12,1482,717,active
5218,10,raw_ingredients,4,879,605,active
3269,9,raw_ingredients,13,884,1117,active
1974,14,raw_ingredients,6,1241,1057,active
5002,9,raw_ingredients,8,830,1284,active
2780,11,finished_goods,10,1132,642,active
9595,4,raw_ingredients,6,904,513,active
1172,5,raw_ingredients,12,844,1409,active
10036,13,finished_goods,9,458,1259,cancelled
333,7,raw_ingredients,1,958,1063,active
114,2,finished_goods,8,1319,768,active
4994,12,raw_ingredients,6,1061,875,active
11980,11,raw_ingredients,24,1149,1216,paused
3625,2,raw_ingredients,3,1447,1030,active
614,2,raw_ingredients,10,575,1166,active
8882,6,finished_goods,4,936,699,active
9182,3,finished_goods,2,808,868,active
4708,9,raw_ingredients,8,803,825,active
5331,3,raw_ingredients,6,640,770,active
7359,4,raw_ingredients,4,554,850,active
3283,10,raw_ingredients,2,824,821,active
8804,10,raw_ingredients,8,1194,1038,active
5782,12,raw_ingredients,10,1435,1011,active
9932,13,raw_ingredients,7,578,1178,active
1363,1,raw_ingredients,14,878,1134,active
9692,5,raw_ingredients,12,544,799,active
7889,5,raw_ingredients,6,1062,739,active
8902,11,finished_goods,9,1019,791,active
6099,11,raw_ingredients,7,1351,1197,active
11888,22,finished_goods,36,1417,559,paused
3323,14,raw_ingredients,1,597,1281,active
10721,17,raw_ingredients,14,990,556,cancelled
2162,11,raw_ingredients,12,924,807,active
4569,7,raw_ingredients,10,623,748,active
7963,13,finished_goods,13,545,805,active
7896,5,raw_ingredients,14,1260,654,active
3021,8,finished_goods,8,749,950,active
3495,14,finished_goods,9,946,1047,active
3183,6,raw_ingredients,1,597,1275,active
2092,1,raw_ingredients,13,1156,586,active
9497,12,raw_ingredients,6,717,761,active
6903,7,raw_ingredients,3,829,668,active
3922,13,finished_goods,1,1222,515,active
1229,8,raw_ingredients,4,505,1341,active
4571,10,finished_goods,7,733,1322,active
11255,12,raw_ingredients,13,1326,1324,paused
5153,1,raw_ingredients,5,811,722,active
1036,11,raw_ingredients,7,1450,1371,active
1509,6,raw_ingredients,12,1456,1113,active
2903,2,raw_ingredients,3,881,643,active
7066,1,raw_ingredients,14,660,1112,active
1523,9,raw_ingredients,11,852,1057,active
8601,14,finished_goods,7,829,720,active
5479,14,raw_ingredients,5,1100,1213,active
1957,12,raw_ingredients,3,1220,891,active
7904,2,raw_ingredients,7,1330,1151,active
7662,7,raw_ingredients,14,512,1394,active
6957,2,raw_ingredients,9,1420,808,active
1813,1,raw_ingredients,11,757,693,active
2276,14,raw_ingredients,8,963,653,active
3232,2,raw_ingredients,12,796,781,active
1403,7,finished_goods,2,1338,895,active
8066,3,finished_goods,14,1422,1258,active
11467,17,finished_goods,11,1105,963,paused
11578,15,raw_ingredients,8,500,926,paused
11229,30,raw_ingredients,19,1320,1106,paused
536,1,finished_goods,2,1375,939,active
3838,4,finished_goods,9,1375,930,active
1859,12,finished_goods,3,1364,626,active
11343,27,raw_ingredients,22,1180,727,paused
8130,13,raw_ingredients,9,839,731,active
3471,10,finished_goods,10,1095,611,active
10124,7,finished_goods,14,703,995,cancelled
3360,1,raw_ingredients,6,808,1094,active
10327,14,raw_ingredients,13,698,1078,cancelled
576,5,raw_ingredients,4,945,1208,active
10842,8,finished_goods,13,968,585,cancelled
10722,9,raw_ingredients,14,629,941,cancelled
10196,10,finished_goods,11,1086,828,cancelled
10516,8,finished_goods,19,1182,1082,cancelled
760,4,raw_ingredients,10,1409,783,active
7550,9,finished_goods,6,1325,1163,active
6752,6,raw_ingredients,14,1301,672,active
2975,6,finished_goods,4,1298,850,active
8932,7,finished_goods,7,1121,594,active
5824,7,finished_goods,13,530,922,active
5095,11,raw_ingredients,2,752,1384,active
2518,1,raw_ingredients,9,1384,643,active
1925,7,raw_ingredients,14,573,760,active
11793,38,raw_ingredients,19,783,835,paused
697,6,raw_ingredients,9,1442,1193,active
3908,3,raw_ingredients,7,786,1224,active
1801,13,raw_ingredients,14,844,1048,active
4699,7,raw_ingredients,13,922,881,active
3779,3,raw_ingredients,10,736,1000,active
993,6,raw_ingredients,12,628,1055,active
3981,1,raw_ingredients,7,1108,863,active
2264,2,raw_ingredients,12,1477,1166,active
3831,11,raw_ingredients,14,1283,1236,active
9188,11,raw_ingredients,3,1382,1322,active
221,14,raw_ingredients,7,680,660,active
1953,7,finished_goods,1,1385,1467,active
3008,5,finished_goods,6,1297,568,active
5598,8,raw_ingredients,2,1475,1279,active
4875,11,raw_ingredients,4,536,1468,active
11236,31,raw_ingredients,30,523,1006,paused
3173,6,raw_ingredients,3,910,945,active
9965,14,raw_ingredients,14,1330,1169,active
10019,10,finished_goods,11,646,1224,cancelled
9563,13,finished_goods,1,828,883,active
337,10,raw_ingredients,9,1432,1400,active
3583,2,raw_ingredients,5,751,910,active
10674,7,finished_goods,16,1202,561,cancelled
2893,13,raw_ingredients,12,831,1482,active
7953,1,raw_ingredients,5,1378,1000,active
7216,5,raw_ingredients,13,654,1325,active
10452,19,finished_goods,12,625,702,cancelled
5560,9,raw_ingredients,5,1227,802,active
7030,8,raw_ingredients,4,812,1149,active
1450,10,raw_ingredients,1,1313,545,active
972,1,finished_goods,12,1257,543,active
11336,35,raw_ingredients,22,1077,597,paused
230,14,raw_ingredients,11,915,1283,active
4872,11,raw_ingredients,4,692,598,active
5112,6,raw_ingredients,5,531,706,active
9048,7,finished_goods,13,1275,734,active
6270,13,raw_ingredients,1,1346,1245,active
2547,9,finished_goods,13,1235,709,active
699,12,raw_ingredients,7,1492,665,active
9804,13,raw_ingredients,10,532,1225,active
2526,8,raw_ingredients,10,1075,911,active
10743,17,finished_goods,12,636,1379,cancelled
11497,29,raw_ingredients,18,834,1043,paused
7752,9,finished_goods,3,731,875,active
1958,9,raw_ingredients,3,515,1285,active
3914,1,finished_goods,12,1059,1362,active
11028,33,raw_ingredients,29,647,1106,paused
1243,7,finished_goods,9,1408,1204,active
8189,1,raw_ingredients,12,1045,593,active
5483,11,raw_ingredients,11,1168,1447,active
9478,12,raw_ingredients,3,1479,1130,active
9915,4,finished_goods,4,1498,983,active
5115,8,raw_ingredients,1,594,860,active
8301,13,finished_goods,12,1327,685,active
2116,2,raw_ingredients,10,1391,756,active
10454,19,finished_goods,17,1002,1009,cancelled
1673,5,finished_goods,9,1276,739,active
770,4,finished_goods,1,605,896,active
647,3,raw_ingredients,1,580,1346,active
876,5,raw_ingredients,13,801,1137,active
1340,5,raw_ingredients,2,506,1174,active
11635,35,raw_ingredients,16,1413,540,paused
6104,1,raw_ingredients,8,1313,721,active
6446,2,finished_goods,10,948,1481,active
170,2,finished_goods,5,1275,1011,active
3108,3,raw_ingredients,2,1378,1283,active
7966,2,raw_ingredients,9,1282,1346,active
11824,33,finished_goods,37,1121,703,paused
5951,2,raw_ingredients,8,523,904,active
8564,3,raw_ingredients,3,1441,812,active
6197,13,raw_ingredients,7,750,503,active
3118,12,finished_goods,10,1150,1283,active
7263,8,raw_ingredients,10,531,555,active
9007,2,finished_goods,5,873,646,active
4214,14,raw_ingredients,14,544,1309,active
428,7,raw_ingredients,14,1351,891,active
10003,9,finished_goods,11,760,439,cancelled
481,4,raw_ingredients,8,506,1070,active
8054,10,raw_ingredients,7,1311,629,active
9834,11,raw_ingredients,10,1177,1166,active
7192,12,raw_ingredients,4,517,558,active
2546,5,raw_ingredients,9,1220,789,active
5417,5,raw_ingredients,9,1183,573,active
477,8,raw_ingredients,11,831,547,active
4190,9,raw_ingredients,4,1408,990,active
9247,2,finished_goods,13,849,991,active
11727,29,raw_ingredients,33,706,604,paused
3883,13,raw_ingredients,11,1368,1281,active
6769,6,raw_ingredients,8,1359,1150,active
11902,22,raw_ingredients,16,716,918,paused
6956,12,finished_goods,14,705,939,active
3068,9,raw_ingredients,8,1331,526,active
10172,16,finished_goods,17,1068,947,cancelled
7425,12,raw_ingredients,12,1122,1228,active
2383,4,raw_ingredients,7,913,1218,active
11272,14,finished_goods,9,914,1318,paused
11626,31,raw_ingredients,24,668,1200,paused
11180,23,raw_ingredients,16,993,1349,paused
6388,1,finished_goods,4,577,746,active
7919,13,raw_ingredients,8,936,849,active
11461,38,finished_goods,31,562,1083,paused
4154,13,finished_goods,1,515,1434,active
5975,14,raw_ingredients,10,947,948,active
9278,2,finished_goods,13,1058,1360,active
9349,8,raw_ingredients,2,1123,889,active
4878,5,raw_ingredients,10,614,645,active
6406,14,finished_goods,11,1045,1188,active
1441,7,raw_ingredients,1,1426,884,active
3837,10,finished_goods,14,974,1339,active
510,14,finished_goods,9,871,1484,active
5049,10,raw_ingredients,9,1095,664,active
8633,3,raw_ingredients,6,767,941,active
2669,3,raw_ingredients,11,623,1256,active
1085,14,finished_goods,5,1145,1096,active
3083,9,raw_ingredients,11,1022,987,active
8118,8,finished_goods,7,685,1434,active
5403,8,raw_ingredients,12,858,1008,active
7933,1,finished_goods,4,1203,1306,active
8334,9,raw_ingredients,5,1289,1373,active
2785,7,raw_ingredients,13,629,675,active
2755,4,raw_ingredients,14,825,1304,active
7278,4,finished_goods,12,575,1194,active
1764,6,raw_ingredients,2,943,1415,active
4076,7,raw_ingredients,13,564,996,active
715,6,raw_ingredients,9,1208,570,active
720,1,raw_ingredients,3,868,763,active
3545,4,raw_ingredients,10,1085,1110,active
2229,6,finished_goods,2,556,1052,active
4432,6,raw_ingredients,6,784,1377,active
2776,2,finished_goods,4,1073,659,active
9972,2,raw_ingredients,6,1013,1498,active
7407,12,raw_ingredients,2,629,1355,active
3975,3,raw_ingredients,7,1360,564,active
2863,7,raw_ingredients,9,506,1201,active
4611,13,raw_ingredients,13,1073,1175,active
10506,13,finished_goods,18,612,681,cancelled
4866,14,raw_ingredients,4,813,1261,active
3357,10,finished_goods,7,1027,1343,active
2248,6,raw_ingredients,14,928,909,active
6356,11,finished_goods,10,759,1095,active
1654,3,raw_ingredients,3,1380,1469,active
1101,7,raw_ingredients,13,1132,1368,active
5408,8,finished_goods,5,806,595,active
1893,7,finished_goods,9,978,1197,active
8826,6,raw_ingredients,7,1149,975,active
3546,1,raw_ingredients,5,974,894,active
6241,3,raw_ingredients,1,1335,898,active
8664,11,raw_ingredients,5,937,799,active
627,14,raw_ingredients,13,579,1134,active
2204,9,raw_ingredients,6,572,1111,active
6054,9,raw_ingredients,4,739,1148,active
10259,11,finished_goods,11,1269,1399,cancelled
7830,14,raw_ingredients,10,1303,985,active
3431,11,finished_goods,2,1036,1182,active
53,5,raw_ingredients,2,846,730,active
2187,4,raw_ingredients,2,726,1184,active
8654,5,raw_ingredients,6,683,1058,active
61,14,finished_goods,5,1398,1372,active
371,8,raw_ingredients,5,1174,522,active
11869,26,raw_ingredients,11,1001,1224,paused
542,13,raw_ingredients,13,1162,610,active
11221,31,finished_goods,24,1037,593,paused
6343,3,finished_goods,11,1112,1380,active
2059,1,raw_ingredients,7,890,1223,active
3434,10,raw_ingredients,13,902,1189,active
8604,5,raw_ingredients,12,1398,1309,active
1916,3,raw_ingredients,6,1035,1310,active
6139,7,raw_ingredients,6,1276,1431,active
6898,8,finished_goods,7,859,1109,active
11086,19,raw_ingredients,15,1347,393,paused
489,8,raw_ingredients,2,743,1315,active
6793,7,raw_ingredients,8,1394,933,active
9133,14,finished_goods,10,905,1210,active
1003,7,raw_ingredients,13,1051,781,active
5391,9,finished_goods,3,1118,1346,active
2038,1,finished_goods,4,978,1299,active
9084,3,raw_ingredients,8,1064,1406,active
2450,9,raw_ingredients,2,940,1141,active
6299,4,raw_ingredients,2,662,1160,active
5739,3,finished_goods,14,712,1262,active
10691,8,raw_ingredients,13,1202,1095,cancelled
480,10,finished_goods,14,599,847,active
3010,9,finished_goods,7,1348,867,active
9016,12,raw_ingredients,9,871,999,active
8786,10,finished_goods,2,603,661,active
1768,8,raw_ingredients,10,1188,548,active
1046,2,raw_ingredients,5,1045,682,active
4346,12,raw_ingredients,10,564,945,active
11207,30,raw_ingredients,30,612,898,paused
3678,14,finished_goods,8,523,1044,active
10217,9,finished_goods,10,1112,1216,cancelled
7252,14,finished_goods,1,1365,1213,active
4989,11,raw_ingredients,10,879,597,active
10889,15,finished_goods,15,1309,1360,cancelled
4083,4,raw_ingredients,1,892,1207,active
2951,14,raw_ingredients,9,778,683,active
5414,1,finished_goods,10,644,527,active
8493,4,raw_ingredients,9,1016,998,active
8648,12,raw_ingredients,6,1358,868,active
3509,3,raw_ingredients,13,1054,889,active
1599,13,raw_ingredients,14,685,1196,active
4012,2,raw_ingredients,11,1196,1214,active
3761,14,raw_ingredients,12,1053,1147,active
2768,9,raw_ingredients,1,1045,1250,active
460,1,raw_ingredients,13,583,829,active
2828,9,raw_ingredients,13,1029,593,active
11796,14,finished_goods,8,1428,1157,paused
8372,6,raw_ingredients,8,1209,1104,active
2535,2,raw_ingredients,13,1486,1012,active
6110,3,raw_ingredients,13,1250,896,active
6695,8,raw_ingredients,14,1233,1274,active
4844,2,raw_ingredients,4,975,1195,active
4580,10,raw_ingredients,6,1005,575,active
2738,4,finished_goods,14,1052,1064,active
5435,7,raw_ingredients,9,1459,1198,active
10564,16,finished_goods,16,1157,988,cancelled
1122,3,finished_goods,6,1237,1111,active
8011,11,finished_goods,9,780,624,active
3467,7,finished_goods,5,602,545,active
2519,7,raw_ingredients,11,922,577,active
10411,7,finished_goods,8,1351,1036,cancelled
2550,8,finished_goods,11,1101,846,active
4922,2,raw_ingredients,5,1378,1186,active
5450,7,raw_ingredients,4,668,564,active
3336,8,raw_ingredients,5,582,1040,active
2443,11,raw_ingredients,12,515,1241,active
10871,7,finished_goods,19,1382,531,cancelled
11669,34,finished_goods,15,649,231,paused
3393,6,raw_ingredients,11,1129,1389,active
9575,10,raw_ingredients,13,644,802,active
2878,13,raw_ingredients,3,1203,1482,active
2909,11,raw_ingredients,8,544,959,active
8512,5,finished_goods,8,592,1086,active
9429,8,raw_ingredients,14,969,539,active
10404,16,finished_goods,9,1115,744,cancelled
3194,7,raw_ingredients,10,705,626,active
11561,29,raw_ingredients,30,1093,602,paused
9561,8,raw_ingredients,13,516,711,active
9711,5,raw_ingredients,14,1130,1241,active
3640,8,raw_ingredients,2,1333,1119,active
1356,2,raw_ingredients,3,1070,1407,active
4718,14,finished_goods,10,912,1256,active
11625,26,raw_ingredients,7,837,412,paused
1131,6,raw_ingredients,13,634,656,active
7671,8,raw_ingredients,2,1486,1327,active
7504,14,finished_goods,11,1304,506,active
5799,14,raw_ingredients,6,583,1240,active
11830,24,raw_ingredients,35,729,1095,paused
10057,13,raw_ingredients,9,875,1305,cancelled
7253,11,finished_goods,6,827,1207,active
584,1,raw_ingredients,7,710,1416,active
9216,13,finished_goods,6,1207,861,active
8589,13,raw_ingredients,1,1206,1089,active
7379,3,raw_ingredients,12,1352,1017,active
7267,5,raw_ingredients,5,1073,557,active
10414,7,finished_goods,15,1216,902,cancelled
1100,11,raw_ingredients,3,879,897,active
3669,4,finished_goods,14,1406,933,active
6827,3,raw_ingredients,10,756,975,active
7172,14,raw_ingredients,10,830,833,active
3544,14,raw_ingredients,7,919,1353,active
1910,14,finished_goods,10,1309,926,active
1078,8,raw_ingredients,8,1100,855,active
9186,7,finished_goods,2,510,578,active
11162,32,raw_ingredients,22,912,533,paused
3076,3,raw_ingredients,13,614,1296,active
3979,6,raw_ingredients,5,626,939,active
7741,10,raw_ingredients,11,607,1301,active
285,8,raw_ingredients,6,927,1402,active
1874,4,raw_ingredients,11,1476,1377,active
5752,4,raw_ingredients,13,1208,506,active
10665,16,raw_ingredients,17,1393,1158,cancelled
5550,5,raw_ingredients,13,768,835,active
8614,7,finished_goods,2,1318,658,active
7095,13,finished_goods,9,610,1415,active
6146,5,raw_ingredients,5,1266,997,active
8700,10,raw_ingredients,7,519,1251,active
10145,14,finished_goods,19,1316,1115,cancelled
523,3,finished_goods,13,806,1395,active
10641,14,finished_goods,8,822,403,cancelled
1808,13,raw_ingredients,8,1341,1472,active
11573,20,raw_ingredients,26,1405,881,paused
3500,7,raw_ingredients,4,543,505,active
11191,36,finished_goods,22,1196,680,paused
6673,7,raw_ingredients,6,787,610,active
4647,6,raw_ingredients,12,691,862,active
5279,8,raw_ingredients,13,755,1042,active
6551,14,finished_goods,11,1138,614,active
11753,25,raw_ingredients,23,495,342,paused
2664,10,raw_ingredients,13,963,629,active
8111,5,raw_ingredients,7,1018,1382,active
10246,10,finished_goods,8,1255,1081,cancelled
3262,10,raw_ingredients,13,1387,1289,active
4659,6,raw_ingredients,5,699,520,active
